            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457228.500000000, A.D. 2015-Jul-25 00:00:00.0000, -7.952992654373677E+07,  1.294924518269466E+08, -8.751104500971735E+03, -2.528727382295950E+01, -1.557659066320527E+01,  4.127642598824632E-02,  5.069000533127406E+02,  1.519648129429576E+08, -3.919491328825610E-02,
2457229.500000000, A.D. 2015-Jul-26 00:00:00.0000, -8.166920908302705E+07,  1.281362937061534E+08, -8.626472575187683E+03, -2.502025800391753E+01, -1.600183164372653E+01,  4.382235185783401E-02,  5.068502810060240E+02,  1.519498915807866E+08, -4.627245905153214E-02,
2457230.500000000, A.D. 2015-Jul-27 00:00:00.0000, -8.378528687746873E+07,  1.267441383323380E+08, -8.516372860848904E+03, -2.474653130105559E+01, -1.642226667384976E+01,  4.631673325768926E-02,  5.067984866506007E+02,  1.519343640236638E+08, -5.285972835661684E-02,
2457231.500000000, A.D. 2015-Jul-28 00:00:00.0000, -8.587759781048800E+07,  1.253164000778483E+08, -8.423889632351696E+03, -2.446627116481491E+01, -1.683786235694848E+01,  4.876589238729157E-02,  5.067448164380370E+02,  1.519182740987179E+08, -5.895348282760811E-02,
2457232.500000000, A.D. 2015-Jul-29 00:00:00.0000, -8.794559483105601E+07,  1.238534944890257E+08, -8.351353190660477E+03, -2.417964785351684E+01, -1.724862235027857E+01,  5.117947820311297E-02,  5.066894143087837E+02,  1.519016649582107E+08, -6.457511404568429E-02,
2457233.500000000, A.D. 2015-Jul-30 00:00:00.0000, -8.998874467338319E+07,  1.223558348803401E+08, -8.300031722232699E+03, -2.388680823786523E+01, -1.765459105408684E+01,  5.357085067199741E-02,  5.066324132100985E+02,  1.518845764587271E+08, -6.978183829677717E-02,
2457234.500000000, A.D. 2015-Jul-31 00:00:00.0000, -9.200652495852761E+07,  1.208238289562065E+08, -8.269820326603949E+03, -2.358785518000493E+01, -1.805584850014821E+01,  5.595668901773454E-02,  5.065739234658388E+02,  1.518670416745277E+08, -7.467470973653004E-02,
2457235.500000000, A.D. 2015-Aug-01 00:00:00.0000, -9.399841951911564E+07,  1.192578763929962E+08, -8.259010941438377E+03, -2.328282829416594E+01, -1.845249293566171E+01,  5.835548440319460E-02,  5.065140199308278E+02,  1.518490830465238E+08, -7.939818795036792E-02,
2457236.500000000, A.D. 2015-Aug-02 00:00:00.0000, -9.596391242388055E+07,  1.176583684419563E+08, -8.264240882523358E+03, -2.297169452855598E+01, -1.884461216285182E+01,  6.078498036110602E-02,  5.064527309831478E+02,  1.518307090822506E+08, -8.412752239013611E-02,
2457237.500000000, A.D. 2015-Aug-03 00:00:00.0000, -9.790248187604040E+07,  1.160256902472186E+08, -8.280687181606889E+03, -2.265435536015488E+01, -1.923225105309011E+01,  6.325920502627547E-02,  5.063900328444236E+02,  1.518119126531305E+08, -8.904513470040319E-02,
2457238.500000000, A.D. 2015-Aug-04 00:00:00.0000, -9.981359548560649E+07,  1.143602257342889E+08, -8.302499355167150E+03, -2.233067070504222E+01, -1.961538638640517E+01,  6.578609759813414E-02,  5.063258515032584E+02,  1.517926715711048E+08, -9.431304146691312E-02,
2457239.500000000, A.D. 2015-Aug-05 00:00:00.0000, -1.016967080704120E+08,  1.126623640230991E+08, -8.323380413748324E+03, -2.200049175963914E+01, -1.999391759888882E+01,  6.836653486697220E-02,  5.062600720077089E+02,  1.517729513744480E+08, -1.000507916034901E-01,
2457240.500000000, A.D. 2015-Aug-06 00:00:00.0000, -1.035512622754842E+08,  1.109325058868944E+08, -8.337183503106236E+03, -2.166369162970472E+01, -2.036767445622168E+01,  7.099489474291865E-02,  5.061925524934594E+02,  1.517527095333082E+08, -1.063252488965765E-01,
2457241.500000000, A.D. 2015-Aug-07 00:00:00.0000, -1.053766914322990E+08,  1.091710690173531E+08, -8.338409856833518E+03, -2.132018571345827E+01, -2.073643567011418E+01,  7.366064936256134E-02,  5.061231393567846E+02,  1.517318999984470E+08, -1.131524268950509E-01,
2457242.500000000, A.D. 2015-Aug-08 00:00:00.0000, -1.071724236502037E+08,  1.073784915067121E+08, -8.322550741545856E+03, -2.096994003276078E+01, -2.109995029311703E+01,  7.635025933642847E-02,  5.060516806625554E+02,  1.517104772208585E+08, -1.205069814222564E-01,
2457243.500000000, A.D. 2015-Aug-09 00:00:00.0000, -1.089378862037554E+08,  1.055552335861570E+08, -8.286273118905723E+03, -2.061297046357296E+01, -2.145795602505352E+01,  7.904883037460309E-02,  5.059780363645344E+02,  1.516883992157372E+08, -1.283340383626779E-01,
2457244.500000000, A.D. 2015-Aug-10 00:00:00.0000, -1.106725096200698E+08,  1.037017780056244E+08, -8.227481272697449E+03, -2.024933725449754E+01, -2.181019227657671E+01,  8.174131935127082E-02,  5.059020852432303E+02,  1.516656296423936E+08, -1.365597347344492E-01,
2457245.500000000, A.D. 2015-Aug-11 00:00:00.0000, -1.123757312177427E+08,  1.018186294977889E+08, -8.145293191552162E+03, -1.987913823482953E+01, -2.215640852954485E+01,  8.441332318316697E-02,  5.058237291736228E+02,  1.516421390836866E+08, -1.450991370739204E-01,
2457246.500000000, A.D. 2015-Aug-12 00:00:00.0000, -1.140469980680385E+08,  9.990631366714376E+07, -8.039962235920131E+03, -1.950250238053820E+01, -2.249636955071026E+01,  8.705158393039980E-02,  5.057428954680284E+02,  1.516179057483973E+08, -1.538617827913122E-01,
2457247.500000000, A.D. 2015-Aug-13 00:00:00.0000, -1.156857694306955E+08,  9.796537551311660E+07, -7.912763077266514E+03, -1.911958406705789E+01, -2.282985882511840E+01,  8.964433132077154E-02,  5.056595378634499E+02,  1.515929157672277E+08, -1.627556797835158E-01,
2457248.500000000, A.D. 2015-Aug-14 00:00:00.0000, -1.172915187136928E+08,  9.599637770561565E+07, -7.765852746143937E+03, -1.873055773301699E+01, -2.315668091630211E+01,  9.218152597063423E-02,  5.055736364859105E+02,  1.515671631821096E+08, -1.716904909448194E-01,
2457249.500000000, A.D. 2015-Aug-15 00:00:00.0000, -1.188637349784988E+08,  9.399989869757259E+07, -7.602114638835192E+03, -1.833561266774408E+01, -2.347666286493409E+01,  9.465501301555967E-02,  5.054851969685286E+02,  1.515406496818093E+08, -1.805802330229501E-01,
2457250.500000000, A.D. 2015-Aug-16 00:00:00.0000, -1.204019239998167E+08,  9.197653076410864E+07, -7.424993795931339E+03, -1.793494794532799E+01, -2.378965445608273E+01,  9.705856949275748E-02,  5.053942488648331E+02,  1.515133841262520E+08, -1.893454252775996E-01,
2457251.500000000, A.D. 2015-Aug-17 00:00:00.0000, -1.219056089056884E+08,  8.992687807183528E+07, -7.238333062037826E+03, -1.752876785560521E+01, -2.409552725394597E+01,  9.938783611879742E-02,  5.053008435518513E+02,  1.514853819178829E+08, -1.979144235625631E-01,
2457252.500000000, A.D. 2015-Aug-18 00:00:00.0000, -1.233743304622932E+08,  8.785155487962246E+07, -7.046219657439739E+03, -1.711727832960857E+01, -2.439417258298238E+01,  1.016401496182802E-01,  5.052050518956846E+02,  1.514566643018248E+08, -2.062237042356670E-01,
2457253.500000000, A.D. 2015-Aug-19 00:00:00.0000, -1.248076471089093E+08,  8.575118394286758E+07, -6.852849176514894E+03, -1.670068478125880E+01, -2.468549894551667E+01,  1.038143167064742E-01,  5.051069619960690E+02,  1.514272576897141E+08, -2.142170442808044E-01,
2457254.500000000, A.D. 2015-Aug-20 00:00:00.0000, -1.262051348741095E+08,  8.362639513952908E+07, -6.662409175846726E+03, -1.627919151526854E+01, -2.496942959905329E+01,  1.059103968873227E-01,  5.050066773023813E+02,  1.513971930948937E+08, -2.218438147033963E-01,
2457255.500000000, A.D. 2015-Aug-21 00:00:00.0000, -1.275663873024874E+08,  8.147782426974438E+07, -6.478978264920413E+03, -1.585300249652021E+01, -2.524590109471853E+01,  1.079295707469505E-01,  5.049043152956467E+02,  1.513665057372889E+08, -2.290568554310596E-01,
2457256.500000000, A.D. 2015-Aug-22 00:00:00.0000, -1.288910154876198E+08,  7.930611191420490E+07, -6.306430667512119E+03, -1.542232291333735E+01, -2.551486349343880E+01,  1.098741574031887E-01,  5.048000067667481E+02,  1.513352348270200E+08, -2.358105907248014E-01,
2457257.500000000, A.D. 2015-Aug-23 00:00:00.0000, -1.301786482417254E+08,  7.711190218069485E+07, -6.148330729838461E+03, -1.498736058468520E+01, -2.577628280734880E+01,  1.117478350979120E-01,  5.046938955018397E+02,  1.513034234700917E+08, -2.420602456920699E-01,
2457258.500000000, A.D. 2015-Aug-24 00:00:00.0000, -1.314289323326731E+08,  7.489584113491751E+07, -6.007798664644361E+03, -1.454832585102317E+01, -2.603014585311960E+01,  1.135560836940570E-01,  5.045861379110108E+02,  1.512711185570689E+08, -2.477632034837057E-01,
2457259.500000000, A.D. 2015-Aug-25 00:00:00.0000, -1.326415325831203E+08,  7.265857472112520E+07, -5.887329266600311E+03, -1.410542816754958E+01, -2.627646704768778E+01,  1.153068129379129E-01,  5.044769018162784E+02,  1.512383703997267E+08, -2.528836647393538E-01,
2457260.500000000, A.D. 2015-Aug-26 00:00:00.0000, -1.338161314627325E+08,  7.040074606660810E+07, -5.788553289353848E+03, -1.365886747056057E+01, -2.651529547334696E+01,  1.170110234402788E-01,  5.043663633040455E+02,  1.512052317874408E+08, -2.574015150935102E-01,
2457261.500000000, A.D. 2015-Aug-27 00:00:00.0000, -1.349524276578075E+08,  6.812299227926788E+07, -5.711950713351369E+03, -1.320881906019942E+01, -2.674671883058673E+01,  1.186831913608000E-01,  5.042547004090000E+02,  1.511717560936677E+08, -2.613252677519956E-01,
2457262.500000000, A.D. 2015-Aug-28 00:00:00.0000, -1.360501330792221E+08,  6.582594121440384E+07, -5.656558873306960E+03, -1.275541303997996E+01, -2.697085929176236E+01,  1.203409166517382E-01,  5.041420827306436E+02,  1.511379941630590E+08, -2.647066848333640E-01,
2457263.500000000, A.D. 2015-Aug-29 00:00:00.0000, -1.371089680278943E+08,  6.351020913118576E+07, -5.619759817730635E+03, -1.229871348925364E+01, -2.718785644384537E+01,  1.220033842264403E-01,  5.040286572198276E+02,  1.511039900503716E+08, -2.676515663894783E-01,
2457264.500000000, A.D. 2015-Aug-30 00:00:00.0000, -1.381286548791612E+08,  6.117640043430240E+07, -5.597257861379534E+03, -1.183870679224250E+01, -2.739783651840478E+01,  1.236885456419419E-01,  5.039145323095592E+02,  1.510697762630032E+08, -2.703192292270856E-01,
2457265.500000000, A.D. 2015-Aug-31 00:00:00.0000, -1.391089115181223E+08,  5.882511044518778E+07, -5.583336782038212E+03, -1.137530880875739E+01, -2.760087490729606E+01,  1.254096480582376E-01,  5.037997645169958E+02,  1.510353697443714E+08, -2.729055353776836E-01,
2457266.500000000, A.D. 2015-Sep-01 00:00:00.0000, -1.400494463474098E+08,  5.645693121202908E+07, -5.571400829426944E+03, -1.090839362621300E+01, -2.779696586928954E+01,  1.271723837763155E-01,  5.036843521324739E+02,  1.510007699819319E+08, -2.756119099800604E-01,
2457267.500000000, A.D. 2015-Sep-02 00:00:00.0000, -1.409499564373441E+08,  5.407245912843287E+07, -5.554689029350877E+03, -1.043783523720185E+01, -2.798601252515348E+01,  1.289738812883776E-01,  5.035682386197866E+02,  1.509659600265563E+08, -2.786112369490520E-01,
2457268.500000000, A.D. 2015-Sep-03 00:00:00.0000, -1.418101292691231E+08,  5.167230237760381E+07, -5.526980669610202E+03, -9.963546336104338E+00, -2.816784036633230E+01,  1.308038663220028E-01,  5.034513246854378E+02,  1.509309101108035E+08, -2.820237004503213E-01,
2457269.500000000, A.D. 2015-Sep-04 00:00:00.0000, -1.426296472150636E+08,  4.925708646531045E+07, -5.483130109228194E+03, -9.485501495311430E+00, -2.834222592582724E+01,  1.326472506663805E-01,  5.033334849441637E+02,  1.508955826451168E+08, -2.859094194772243E-01,
2457270.500000000, A.D. 2015-Sep-05 00:00:00.0000, -1.434081932044396E+08,  4.682745709290297E+07, -5.419358904149383E+03, -9.003741797514556E+00, -2.850892762623922E+01,  1.344869601502143E-01,  5.032145844639522E+02,  1.508599371778968E+08, -2.902756793740672E-01,
2457271.500000000, A.D. 2015-Sep-06 00:00:00.0000, -1.441454561663632E+08,  4.438408063475882E+07, -5.333326870916411E+03, -8.518366337038954E+00, -2.866770936308764E+01,  1.363061222147461E-01,  5.030944919881595E+02,  1.508239343593916E+08, -2.950914236164333E-01,
2457272.500000000, A.D. 2015-Sep-07 00:00:00.0000, -1.448411354587089E+08,  4.192764301670457E+07, -5.224053914885968E+03, -8.029518473341469E+00, -2.881835394938173E+01,  1.380893326618544E-01,  5.029730888042970E+02,  1.507875386004925E+08, -3.003020386144122E-01,
2457273.500000000, A.D. 2015-Sep-08 00:00:00.0000, -1.454949441060021E+08,  3.945884781386659E+07, -5.091767579976469E+03, -7.537372703220065E+00, -2.896066826988013E+01,  1.398231590532504E-01,  5.028502738076298E+02,  1.507507195907623E+08, -3.058406205964111E-01,
2457274.500000000, A.D. 2015-Sep-09 00:00:00.0000, -1.461066110343053E+08,  3.697841413739161E+07, -4.937729162065312E+03, -7.042124770260807E+00, -2.909448358550188E+01,  1.414961910804511E-01,  5.027259659436399E+02,  1.507134530306681E+08, -3.116349350379528E-01,
2457275.500000000, A.D. 2015-Sep-10 00:00:00.0000, -1.466758826044099E+08,  3.448707459314344E+07, -4.764064901912585E+03, -6.543985214626930E+00, -2.921965396210939E+01,  1.430989127760878E-01,  5.026001051668835E+02,  1.506757209190385E+08, -3.176109602270599E-01,
2457276.500000000, A.D. 2015-Sep-11 00:00:00.0000, -1.472025237048146E+08,  3.198557338875300E+07, -4.573609790535644E+03, -6.043175432854401E+00, -2.933605460744345E+01,  1.446235607063429E-01,  5.024726527077327E+02,  1.506375116330315E+08, -3.236943680154761E-01,
2457277.500000000, A.D. 2015-Sep-12 00:00:00.0000, -1.476863185702338E+08,  2.947466455973820E+07, -4.369761632172391E+03, -5.539925087222398E+00, -2.944358082033076E+01,  1.460640348389042E-01,  5.023435910622518E+02,  1.505988199250993E+08, -3.298111175090984E-01,
2457278.500000000, A.D. 2015-Sep-13 00:00:00.0000, -1.481270714000415E+08,  2.695511025873413E+07, -4.156340286184102E+03, -5.034469944909759E+00, -2.954214753596695E+01,  1.474158647656232E-01,  5.022129238405893E+02,  1.505596468775371E+08, -3.358879280077002E-01,
2457279.500000000, A.D. 2015-Sep-14 00:00:00.0000, -1.485246067914315E+08,  2.442767907178013E+07, -3.937448952434584E+03, -4.527049707267443E+00, -2.963168908886118E+01,  1.486761929878284E-01,  5.020806754594212E+02,  1.505199998102801E+08, -3.418529045315196E-01,
2457280.500000000, A.D. 2015-Sep-15 00:00:00.0000, -1.488787699815728E+08,  2.189314435977376E+07, -3.717337423072197E+03, -4.017905784830081E+00, -2.971215881075069E+01,  1.498437414876665E-01,  5.019468906335592E+02,  1.504798921284918E+08, -3.476362669905407E-01,
2457281.500000000, A.D. 2015-Sep-16 00:00:00.0000, -1.491894269036838E+08,  1.935228264949736E+07, -3.500269563896582E+03, -3.507279269659474E+00, -2.978352827813380E+01,  1.509187450968419E-01,  5.018116336722281E+02,  1.504393431115928E+08, -3.531709223361449E-01,
2457282.500000000, A.D. 2015-Sep-17 00:00:00.0000, -1.494564640883636E+08,  1.680587210181625E+07, -3.290397752285935E+03, -2.995409430048467E+00, -2.984578632497639E+01,  1.519028609291730E-01,  5.016749876671658E+02,  1.503983776698593E+08, -3.583926003700470E-01,
2457283.500000000, A.D. 2015-Sep-18 00:00:00.0000, -1.496797884652481E+08,  1.425469106163386E+07, -3.091644840626977E+03, -2.482532918252649E+00, -2.989893822460894E+01,  1.527990916273012E-01,  5.015370537237496E+02,  1.503570261139210E+08, -3.632394123022019E-01,
2457284.500000000, A.D. 2015-Sep-19 00:00:00.0000, -1.498593271242635E+08,  1.169951665086691E+07, -2.907590214456432E+03, -1.968883575328933E+00, -2.994300561382799E+01,  1.536117755982005E-01,  5.013979503918456E+02,  1.503153239841335E+08, -3.676509496603468E-01,
2457285.500000000, A.D. 2015-Sep-20 00:00:00.0000, -1.499950270686300E+08,  9.141123315093257E+06, -2.741351734991651E+03, -1.454692307523360E+00, -2.997802772523138E+01,  1.543466982220973E-01,  5.012578133733076E+02,  1.502733119628891E+08, -3.715673696504979E-01,
2457286.500000000, A.D. 2015-Sep-21 00:00:00.0000, -1.500868549269603E+08,  6.580281194020636E+06, -2.595451574936043E+03, -9.401860602779363E-01, -3.000406425675730E+01,  1.550113546832943E-01,  5.011167954024644E+02,  1.502310358387879E+08, -3.749292744313475E-01,
2457287.500000000, A.D. 2015-Sep-22 00:00:00.0000, -1.501347964884087E+08,  4.017754177859602E+06, -2.471653047022177E+03, -4.255844862974771E-01, -3.002119967338096E+01,  1.556153476469913E-01,  5.009750659083367E+02,  1.501885464053723E+08, -3.776795645071054E-01,
2457288.500000000, A.D. 2015-Sep-23 00:00:00.0000, -1.501388557917888E+08,  1.454297567265627E+06, -2.370760414952296E+03,  8.890731447162313E-02, -3.002954778584139E+01,  1.561708154790313E-01,  5.008328096873557E+02,  1.501458990632186E+08, -3.797686873679125E-01,
2457289.500000000, A.D. 2015-Sep-24 00:00:00.0000, -1.500990533695191E+08, -1.109344587290284E+06, -2.292388357116957E+03,  6.031112195604573E-01, -3.002925403148581E+01,  1.566926526712233E-01,  5.006902234189303E+02,  1.501031527753303E+08, -3.811644915841034E-01,
2457290.500000000, A.D. 2015-Sep-25 00:00:00.0000, -1.500154231991027E+08, -3.672442100742708E+06, -2.234734521829290E+03,  1.116893288588473E+00, -3.002049136107848E+01,  1.571981425179718E-01,  5.005475086511585E+02,  1.500603679643071E+08, -3.818666785235111E-01,
2457291.500000000, A.D. 2015-Sep-26 00:00:00.0000, -1.498880080805856E+08, -6.234280468901459E+06, -2.194424869893584E+03,  1.630182013262494E+00, -3.000344517027124E+01,  1.577055764576638E-01,  5.004048602436694E+02,  1.500176030475961E+08, -3.819231040959719E-01,
